feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PEP_167	Dysbiosis_Index	Dysbiosis_Index	-0.342959488000173	0.143311655796282	249	79	0.0185161306353402	0.116794054776761
Hypotaurine_110	Gender	Male	-0.616974491205019	0.252339641421487	249	249	0.0190782625788736	0.11972583148987
Heneicosanoic.acid_325.3	Dysbiosis_Index	Dysbiosis_Index	-0.348372894279869	0.145707614089219	249	223	0.0194916218746621	0.121379537375396
Protoporphyrin_563.3	Dysbiosis_Index	Dysbiosis_Index	-0.547868404927029	0.231319186639341	249	102	0.0195391450409173	0.121379537375396
Trigonelline_138.1	Gender	Male	1.01996232145605	0.423417372969604	249	249	0.0198363277836753	0.122606448110154
Aspartate_132	Dysbiosis_Index	Dysbiosis_Index	-0.226393389286237	0.0966212430927878	249	249	0.0202805234419071	0.124104695689282
Mannitol_181.1	Dysbiosis_Index	Dysbiosis_Index	0.251020656606548	0.107025630067825	249	249	0.0201968319646924	0.124104695689282
Phenylethanolamine_138.1	Dysbiosis_Index	Dysbiosis_Index	-0.200252415814487	0.0834681451801073	249	246	0.0207805538021664	0.126535055330023
Suberate_173.1	Dysbiosis_Index	Dysbiosis_Index	-0.150419486067818	0.0638136977832999	249	248	0.0210262208675784	0.12740025451784
Glycocholate_464.3	Dysbiosis_Index	Dysbiosis_Index	0.520779829709745	0.223930542449871	249	174	0.0217054984287711	0.130232990572627
Tryptophanamide_204.1	Dysbiosis_Index	Dysbiosis_Index	-0.460071194889414	0.194880264559663	249	115	0.0216514864647583	0.130232990572627
X2.Hydroxytetradecanoic.acid_243.2	Dysbiosis_Index	Dysbiosis_Index	-0.388809354691722	0.166542674809914	249	178	0.0219183905166223	0.130239711765437
X3..4.Hydroxyphenyl.Pyruvate_179	Dysbiosis_Index	Dysbiosis_Index	-0.212566741954732	0.0919638886915335	249	249	0.0219067408627585	0.130239711765437
Methionine.Sulfoximine_181.1	Dysbiosis_Index	Dysbiosis_Index	0.208359925350037	0.0904763491077521	249	243	0.0227631080430006	0.134608763908129
X3.hydroxybutyric.acid_103	Gender	Male	-0.417648867695644	0.17775463797509	249	249	0.0234595430471569	0.138063339464129
Bis.2.Ethylhexyl.Phthalate_391.3	Gender	Male	1.0867860224194	0.462526135847349	249	249	0.0237564322481245	0.1391448174533
Butyryl.carnitine_232.2	Dysbiosis_Index	Dysbiosis_Index	0.237639497284229	0.103767092356755	249	247	0.0243451603776598	0.140511182169865
Deoxycholate_391.3	Gender	Male	1.06719692301771	0.456439088736778	249	249	0.0244470127858948	0.140511182169865
Dihydrouracil_115.1	Age	Age	-0.499934570136882	0.214616704036916	249	100	0.0242244739474943	0.140511182169865
Riboflavin_377.1	Dysbiosis_Index	Dysbiosis_Index	-0.458294317717573	0.201117704530555	249	213	0.0245608976963585	0.140511182169865
Trehalose_341.1	Dysbiosis_Index	Dysbiosis_Index	0.263495320527789	0.116191094845181	249	249	0.02453653099871	0.140511182169865
X2.Methylcitrate_205	Dysbiosis_Index	Dysbiosis_Index	-0.17396427569656	0.0769709005687506	249	246	0.0249372355327888	0.142003702339492
X9.Decenoic.acid_169.1	Dysbiosis_Index	Dysbiosis_Index	-0.199752990027672	0.0877840983506106	249	247	0.0250743871565943	0.14212671061111
X4.Acetamidobutanoate_146.1	Age	Age	-0.196887521801519	0.0853406985879206	249	249	0.0253402949134756	0.142975058456766
N.Acetylserine_146	Dysbiosis_Index	Dysbiosis_Index	-0.233169165813372	0.104052689708557	249	249	0.0268099728956088	0.150576560098625
Dodecanoic.acid_199.2	Gender	Male	-0.507912391876233	0.222142686330879	249	249	0.0271174100615119	0.150924951926062
Palmitoleic.acid_253.2	Age	Age	0.222220507119029	0.0978203911260601	249	249	0.0270920326121384	0.150924951926062
Guanosine_284.1	Dysbiosis_Index	Dysbiosis_Index	-0.247416560849939	0.110454410765422	249	249	0.0274874595861721	0.152295384193656
Histamine_112.1	Dysbiosis_Index	Dysbiosis_Index	0.321274481892737	0.145439583765119	249	249	0.0283586843948743	0.156417855630921
Phenylacetaldehyde_119.1	Dysbiosis_Index	Dysbiosis_Index	-0.552557471676397	0.250119032012637	249	190	0.028975706057737	0.159107671656324
Ricinoleic.acid_297.2	Dysbiosis_Index	Dysbiosis_Index	-0.225167516430726	0.102385848320289	249	249	0.0293062091539787	0.160207276708417
Xanthosine_285.1	Gender	Male	1.23677197769172	0.550925525196936	249	174	0.0297013173776469	0.161648762719051
X3.Amino.5.Hydroxybenzoate_152	Dysbiosis_Index	Dysbiosis_Index	-0.191889175786784	0.087822326615168	249	249	0.0301073340680374	0.162037508868251
Glycerol.3.phosphate_173	Dysbiosis_Index	Dysbiosis_Index	-0.343499730552867	0.15671565259656	249	230	0.0302648539859316	0.162037508868251
Indole.3.Methyl.Acetate_190.1	Dysbiosis_Index	Dysbiosis_Index	-0.254679301424028	0.116668096039294	249	240	0.0302996967802421	0.162037508868251
Maleate_115	Age	Age	-0.147864130838392	0.067635317076702	249	249	0.0300105766109569	0.162037508868251
Mesoxalate_117	Age	Age	-0.294138456650379	0.131757849166328	249	163	0.0306240642988249	0.163063199513224
X2.Phosphoglycerate_185	Age	Age	-0.35962483228022	0.162506656912032	249	171	0.0315806848773213	0.167432079306488
cis.aconitate_173	Gender	Male	-0.607039328357939	0.273842177024729	249	228	0.0318574833617709	0.168174697575014
Glycine_76	Dysbiosis_Index	Dysbiosis_Index	0.212824788110308	0.0987434996473032	249	249	0.032688355728855	0.171092244878688
N.Acetyl.L.Aspartic.Acid_176.1	Dysbiosis_Index	Dysbiosis_Index	-0.219570368257982	0.101878719549095	249	249	0.0325898344400756	0.171092244878688
Homoserine_120.1	Dysbiosis_Index	Dysbiosis_Index	-0.150616651780516	0.070114154574421	249	249	0.033452701132167	0.174350942341379
Indole.3.Acetate_174.1	Dysbiosis_Index	Dysbiosis_Index	-0.423395865173529	0.198354012482782	249	232	0.0341936773847397	0.177460857313206
Epinephrine_184.1	Gender	Male	-0.515848502838903	0.236496403688905	249	229	0.0343545605266326	0.177546678351925
Methyl.4.Aminobutyrate_118.1	Gender	Male	-0.353812673256951	0.162686221218204	249	249	0.034700145669112	0.178582339636016
Galacturonate_193	Dysbiosis_Index	Dysbiosis_Index	-0.219024483832539	0.103384536691721	249	249	0.0358332318835356	0.183275872177654
Lysine_147.1	Dysbiosis_Index	Dysbiosis_Index	-0.223809575720756	0.105814960760044	249	249	0.03591015056489	0.183275872177654
Quinolinate_166	Dysbiosis_Index	Dysbiosis_Index	-0.151693137670576	0.0720672639336181	249	249	0.0366024731782157	0.186037363674402
Erucic.acid_337.3	Age	Age	-0.600667335774806	0.280710317660722	249	190	0.0368720998682817	0.186636554888833
Myristoleic.acid_225.2	Age	Age	0.202903064060277	0.0940562446512967	249	231	0.0372459232984636	0.18698973737596
Thymidine_241.1	Age	Age	0.470916401431325	0.219630441527329	249	222	0.0371528113101141	0.18698973737596
Gemcitabine_264.1	Age	Age	0.42104941712192	0.197058979392786	249	96	0.0381594730942414	0.190797365471207
Succinyladenosine_384.1	Age	Age	0.464205698943654	0.21855049621213	249	89	0.0385529939572804	0.19198454480751
trans.3.Hexenoic.acid_113.1	Age	Age	-0.239660881362082	0.110470013310603	249	247	0.0398933126817863	0.197857962091118
aminoadipate_162.1	Age	Age	-0.20944581549907	0.0992673590589145	249	249	0.0405500274315268	0.200307364420795
X3.Methoxy.4.Hydroxymandelate_197	Dysbiosis_Index	Dysbiosis_Index	-0.173451803139517	0.0842798095437841	249	248	0.0413273774439153	0.201716961333396
D.Sedoheptulose_209.1	Dysbiosis_Index	Dysbiosis_Index	0.286393208464339	0.13878268448289	249	207	0.0411662089071549	0.201716961333396
Uracil_111	Gender	Male	0.509702929764241	0.242186555693952	249	249	0.0410989940503008	0.201716961333396
P.Octopamine_154.1	Gender	Male	-0.222558456496496	0.105836408413799	249	249	0.0416585137139555	0.202529533075752
Xanthurenate_206	Gender	Male	-0.82711004234036	0.393472693187405	249	238	0.0418275905257752	0.202550930498833
X3.Sulfinoalanine_154	Dysbiosis_Index	Dysbiosis_Index	-0.165011159222108	0.0800502886969884	249	236	0.0423847525592426	0.203645490811986
Cortisone_359.2	Gender	Male	-0.534603783227275	0.256064011101535	249	85	0.042331526086963	0.203645490811986
Pentadecanoic.acid_241.2	Dysbiosis_Index	Dysbiosis_Index	-0.180052452807728	0.0883463447353665	249	249	0.0429193781140131	0.205411809650724
Sn.Glycero.3.Phosphocholine_258.1	Gender	Male	-0.497275009927461	0.239232686918774	249	249	0.0436706333513268	0.208197205512139
Stachyose_665.2	Dysbiosis_Index	Dysbiosis_Index	0.43667947759897	0.215391777587688	249	160	0.0442297848242559	0.210048785072721
Biotin_245.1	Age	Age	-0.218109213265144	0.105589896783528	249	249	0.0445994933597908	0.210181520431198
Deoxyribose_133.1	Dysbiosis_Index	Dysbiosis_Index	-0.141561200488776	0.0697630960811913	249	249	0.0445766640293317	0.210181520431198
Glycochenodeoxycholate_448.3	Gender	Male	0.878991156048053	0.428971725669546	249	100	0.0457906192404427	0.214435592254653
N.Acetylalanine_130.1	Gender	Male	0.31294016212938	0.152229134816102	249	249	0.0458508624089217	0.214435592254653
X4.Imidazoleacetate_127.1	Dysbiosis_Index	Dysbiosis_Index	-0.325631583952537	0.16278987815831	249	248	0.0470151137027929	0.219047688842558
N.Acetyltryptophan_247.1	Age	Age	0.214665328603786	0.106558726199539	249	246	0.0499402777013845	0.231258035021718
Xanthosine_285.1	Dysbiosis_Index	Dysbiosis_Index	-0.472498817062603	0.238657891199072	249	174	0.0500119002567293	0.231258035021718
Isoleucine_132.1	Dysbiosis_Index	Dysbiosis_Index	0.243218938569566	0.123771895994155	249	249	0.0509527054631897	0.234725946515818
Dethiobiotin_215.1	Dysbiosis_Index	Dysbiosis_Index	0.316332933050456	0.16073719628898	249	142	0.0513803268545606	0.235812694145931
Didecanoyl.Glycerophosphocholine_566.4	Age	Age	-0.266917929544448	0.126691672936174	249	229	0.0518024591761354	0.236866263147385
Guaiacol_123	Gender	Male	-0.262222949795769	0.134577026153832	249	246	0.0528129094894345	0.23970434934319
Kynurenine_209.1	Gender	Male	-0.349580393886675	0.173622880536307	249	243	0.0527540256607197	0.23970434934319
methyl.lysine_161.1	Gender	Male	0.782259359089024	0.395066851319087	249	243	0.0535508032559552	0.24215988237068
Urocanate_139.1	Dysbiosis_Index	Dysbiosis_Index	-0.270569833422143	0.138674509493852	249	249	0.05388048268157	0.242758218675205
Oleic.acid_281.2	Gender	Male	-0.531605261677346	0.269661252746502	249	249	0.0541467031097609	0.243067316879584
Phosphoserine_186	Age	Age	-0.464901476508158	0.234658378508317	249	123	0.0544215913404627	0.243412935813706
D.Pinitol_193.1	Dysbiosis_Index	Dysbiosis_Index	0.257855246313734	0.131946546604587	249	237	0.0549537134164989	0.244902418486571
